game_key,developer_key,allocation_factor,is_primary
1108,11473,0.333333,0
1109,6835,1.0,1
1110,3043,1.0,1
1111,2690,1.0,1
1112,3856,1.0,1
1113,4617,1.0,1
1114,6641,1.0,1
1115,6729,0.333333,1
1115,848,0.333333,0
1115,7582,0.333333,0
1116,2756,0.5,1
1116,8507,0.5,0
1117,3228,1.0,1
1118,4251,1.0,1
1119,6160,1.0,1
1120,9859,1.0,1
1121,2081,1.0,1
1122,5926,1.0,1
1123,7086,1.0,1
1124,421,1.0,1
1125,5014,1.0,1
1126,7768,1.0,1
1127,8036,0.5,1
1127,3043,0.5,0
1128,10453,0.5,1
1128,5962,0.5,0
1129,1831,1.0,1
1130,3236,1.0,1
1131,6110,1.0,1
1132,4007,1.0,1
1133,3259,0.5,1
1133,10411,0.5,0
1134,1054,1.0,1
1135,9496,1.0,1
1136,5432,1.0,1
1137,2553,1.0,1
1138,9617,1.0,1
1139,10512,1.0,1
1140,8131,1.0,1
1141,8021,0.333333,1
1141,3337,0.333333,0
1141,3841,0.333333,0
1142,1930,1.0,1
1143,5904,1.0,1
1144,1757,1.0,1
1145,4464,1.0,1
1146,8825,1.0,1
1147,1891,1.0,1
1148,5126,1.0,1
1149,4896,1.0,1
1150,1349,1.0,1
1151,587,0.5,1
1151,319,0.5,0
1152,12036,1.0,1
1153,1443,1.0,1
1154,4710,1.0,1
1155,3311,1.0,1
1156,9711,1.0,1
1157,6707,1.0,1
1158,3595,1.0,1
1159,4023,1.0,1
1160,11518,1.0,1
1161,1031,1.0,1
1162,2682,1.0,1
1163,3745,1.0,1
1164,6210,1.0,1
1165,6371,1.0,1
1166,298,1.0,1
1167,10319,1.0,1
1168,10755,0.5,1
1168,9312,0.5,0
1169,11024,1.0,1
1170,3043,1.0,1
1171,9501,1.0,1
1172,5989,1.0,1
1173,9144,1.0,1
1174,10335,1.0,1
1175,1327,1.0,1
1176,1719,1.0,1
1177,8365,1.0,1
1178,8080,1.0,1
1179,6253,1.0,1
1180,1335,1.0,1
1181,4468,1.0,1
1182,2096,1.0,1
1183,1176,1.0,1
1184,7235,1.0,1
1185,9388,1.0,1
1186,11956,1.0,1
1187,1575,1.0,1
1188,7867,1.0,1
1189,4415,1.0,1
1190,3531,1.0,1
1191,10021,1.0,1
1192,7055,1.0,1
1193,6948,1.0,1
1194,8920,1.0,1
1195,8799,1.0,1
1196,5126,1.0,1
1197,2506,1.0,1
1198,11607,1.0,1
1199,3043,1.0,1
1200,2924,1.0,1
1201,10861,1.0,1
1202,2687,1.0,1
1203,4427,1.0,1
1204,2479,0.5,1
1204,8498,0.5,0
1205,7602,1.0,1
1206,7336,1.0,1
1207,10020,1.0,1
1208,1860,1.0,1
1209,6840,1.0,1
1210,11032,1.0,1
1211,9601,1.0,1
1212,2016,1.0,1
1213,10093,1.0,1
1214,5175,1.0,1
1215,8027,1.0,1
1216,9764,1.0,1
1217,4463,1.0,1
1218,5845,1.0,1
1219,3679,0.333333,1
1219,10307,0.333333,0
1219,8203,0.333333,0
1220,11221,1.0,1
1221,9176,1.0,1
1222,7632,1.0,1
1223,9114,1.0,1
1224,8343,1.0,1
1225,478,0.5,1
1225,7347,0.5,0
1226,1196,1.0,1
1227,10145,1.0,1
1228,1582,0.5,1
1228,9556,0.5,0
1229,2945,1.0,1
1230,6925,1.0,1
1231,9546,1.0,1
1232,5616,1.0,1
1233,5975,1.0,1
1234,5410,1.0,1
1235,9280,1.0,1
1236,3699,1.0,1
1237,8751,1.0,1
1238,4693,1.0,1
1239,1348,1.0,1
1240,8959,1.0,1
1241,9351,1.0,1
1242,5525,1.0,1
1243,1391,1.0,1
1244,6182,1.0,1
1245,11351,1.0,1
1246,11299,1.0,1
1247,818,1.0,1
1248,3593,1.0,1
1249,2441,1.0,1
1250,12043,1.0,1
1251,5492,1.0,1
1252,7455,1.0,1
1253,3998,1.0,1
1254,3658,1.0,1
1255,7021,1.0,1
1256,9146,1.0,1
1257,1902,1.0,1
1258,4367,1.0,1
1259,8392,1.0,1
1260,3889,1.0,1
1261,6179,1.0,1
1262,1064,1.0,1
1263,10871,1.0,1
1264,10293,1.0,1
1265,168,1.0,1
1266,2082,1.0,1
1267,4328,1.0,1
1268,4798,1.0,1
1269,3048,1.0,1
1270,3709,1.0,1
1271,10022,1.0,1
1272,6795,1.0,1
1273,585,1.0,1
1274,8399,1.0,1
1275,3461,1.0,1
1276,1366,1.0,1
1277,7957,1.0,1
1278,9746,1.0,1
1279,5048,1.0,1
1280,2168,1.0,1
1281,751,1.0,1
1282,10832,1.0,1
1283,7793,1.0,1
1284,11920,1.0,1
1285,3317,1.0,1
1286,3029,1.0,1
1287,11500,0.5,1
1287,11687,0.5,0
1288,6434,1.0,1
1289,8005,1.0,1
1290,4196,1.0,1
1291,9884,0.5,1
1291,5733,0.5,0
1292,760,1.0,1
1293,678,0.5,1
1293,993,0.5,0
1294,3944,1.0,1
1295,7140,1.0,1
1296,1756,1.0,1
1297,3736,0.5,1
1297,8042,0.5,0
1298,5635,1.0,1
1299,9212,1.0,1
1300,7702,1.0,1
1301,10007,1.0,1
1302,2967,1.0,1
1303,9950,1.0,1
1304,6968,1.0,1
1305,8512,1.0,1
1306,9660,1.0,1
1307,10338,1.0,1
1308,5147,0.25,1
1308,7329,0.25,0
1308,602,0.25,0
1308,1819,0.25,0
1309,8473,1.0,1
1310,9985,1.0,1
1311,3948,1.0,1
1312,10319,1.0,1
1313,7126,1.0,1
1314,773,1.0,1
1315,4206,0.5,1
1315,7897,0.5,0
1316,8118,1.0,1
1317,8654,1.0,1
1318,10466,1.0,1
1319,10976,1.0,1
1320,6147,1.0,1
1321,9395,1.0,1
1322,4042,1.0,1
1323,10278,1.0,1
1324,1796,1.0,1
1325,1347,1.0,1
1326,5781,1.0,1
1327,2180,1.0,1
1328,5809,1.0,1
1329,1956,1.0,1
1330,8778,1.0,1
1331,3046,0.5,1
1331,8633,0.5,0
1332,1002,1.0,1
1333,8877,1.0,1
1334,10281,1.0,1
1335,231,1.0,1
1336,2644,1.0,1
1337,4059,1.0,1
1338,6743,0.5,1
1338,10585,0.5,0
1339,2083,1.0,1
1340,5683,1.0,1
1341,8009,1.0,1
1342,11893,1.0,1
1343,2271,1.0,1
1344,3543,1.0,1
1345,5126,1.0,1
1346,8058,1.0,1
1347,10064,1.0,1
1348,8250,1.0,1
1349,6746,1.0,1
1350,2464,1.0,1
1351,2784,1.0,1
1352,10654,1.0,1
1353,6385,1.0,1
1354,10773,1.0,1
1355,224,1.0,1
1356,4008,1.0,1
1357,5347,1.0,1
1358,3890,1.0,1
1359,7514,1.0,1
1360,1131,1.0,1
1361,10800,1.0,1
1362,1845,1.0,1
1363,7780,1.0,1
1364,4269,1.0,1
1365,2060,1.0,1
1366,9603,1.0,1
1367,1901,1.0,1
1368,8590,1.0,1
1369,3019,1.0,1
1370,5126,1.0,1
1371,5741,1.0,1
1372,8519,1.0,1
1373,5685,1.0,1
1374,6905,1.0,1
1375,12121,1.0,1
1376,5906,1.0,1
1377,11140,0.5,1
1377,2425,0.5,0
1378,3987,1.0,1
1379,9533,1.0,1
1380,7894,1.0,1
1381,10453,0.5,1
1381,4577,0.5,0
1382,2395,0.5,1
1382,9340,0.5,0
1383,8823,0.333333,1
1383,7197,0.333333,0
1383,2878,0.333333,0
1384,5102,1.0,1
1385,10110,1.0,1
1386,2035,1.0,1
1387,7846,1.0,1
1388,8010,1.0,1
1389,12080,1.0,1
1390,7383,1.0,1
1391,4408,1.0,1
1392,11979,1.0,1
1393,11207,1.0,1
1394,1811,1.0,1
1395,3578,1.0,1
1396,10759,1.0,1
1397,562,0.5,1
1397,11737,0.5,0
1398,4334,1.0,1
1399,6240,0.5,1
1399,2570,0.5,0
1400,10876,1.0,1
1401,270,1.0,1
1402,9419,1.0,1
1403,10462,1.0,1
1404,10610,1.0,1
1405,253,0.5,1
1405,11368,0.5,0
1406,1210,1.0,1
1407,10287,1.0,1
1408,7403,1.0,1
1409,3198,1.0,1
1410,5958,1.0,1
1411,10245,0.25,1
1411,530,0.25,0
1411,512,0.25,0
1411,5009,0.25,0
1412,10377,1.0,1
1413,3558,1.0,1
1414,2738,1.0,1
1415,9020,0.5,1
1415,5062,0.5,0
1416,5377,0.5,1
1416,4302,0.5,0
1417,6176,0.5,1
1417,6027,0.5,0
1418,6670,1.0,1
1419,5512,1.0,1
1420,2101,0.5,1
1420,6691,0.5,0
1421,9373,1.0,1
1422,6430,1.0,1
1423,5155,0.5,1
1423,3451,0.5,0
1424,5613,1.0,1
1425,8973,1.0,1
1426,11532,1.0,1
1427,710,1.0,1
1428,6720,1.0,1
1429,1650,1.0,1
1430,6249,1.0,1
1431,1134,0.5,1
1431,5159,0.5,0
1432,7206,1.0,1
1433,22,1.0,1
1434,4093,0.5,1
1434,9580,0.5,0
1435,10270,1.0,1
1436,7006,1.0,1
1437,923,0.5,1
1437,755,0.5,0
1438,7941,1.0,1
1439,7007,1.0,1
1440,2513,1.0,1
1441,8325,1.0,1
1442,2364,1.0,1
1443,5682,1.0,1
1444,11349,0.5,1
1444,11350,0.5,0
1445,4263,1.0,1
1446,9587,1.0,1
1447,9421,1.0,1
1448,7429,1.0,1
1449,1980,1.0,1
1450,10467,1.0,1
1451,6661,0.5,1
1451,6539,0.5,0
1452,6835,0.5,1
1452,1926,0.5,0
1453,2180,1.0,1
1454,5980,1.0,1
1455,3245,1.0,1
1456,5126,1.0,1
1457,3010,1.0,1
1458,9457,1.0,1
1459,8183,1.0,1
1460,6681,1.0,1
1461,6696,1.0,1
1462,7915,1.0,1
1463,9524,1.0,1
1464,1174,1.0,1
1465,11671,1.0,1
1466,5762,1.0,1
1467,2037,1.0,1
1468,634,1.0,1
1469,9819,1.0,1
1470,8193,1.0,1
1471,6328,1.0,1
1472,7536,1.0,1
1473,10071,1.0,1
1474,9165,0.5,1
1474,9057,0.5,0
1475,1567,1.0,1
1476,4007,1.0,1
1477,10822,1.0,1
1478,5333,1.0,1
1479,1395,1.0,1
1480,4553,1.0,1
1481,6592,1.0,1
1482,5257,1.0,1
1483,6868,1.0,1
1484,2217,1.0,1
1485,11479,1.0,1
1486,8690,1.0,1
1487,5355,1.0,1
1488,8041,1.0,1
1489,10480,1.0,1
1490,8706,1.0,1
1491,10409,1.0,1
1492,159,1.0,1
1493,2060,1.0,1
1494,10084,0.5,1
1494,8861,0.5,0
1495,69,1.0,1
1496,8764,1.0,1
1497,11236,1.0,1
1498,10148,1.0,1
1499,9348,1.0,1
1500,3601,1.0,1
1501,9520,1.0,1
1502,9778,1.0,1
1503,10822,1.0,1
1504,1947,1.0,1
1505,7803,1.0,1
1506,782,1.0,1
1507,7313,1.0,1
1508,1905,1.0,1
1509,6796,1.0,1
1510,1661,1.0,1
1511,6835,0.5,1
1511,1926,0.5,0
1512,5465,1.0,1
1513,9214,1.0,1
1514,1589,1.0,1
1515,1982,1.0,1
1516,11724,1.0,1
1517,10261,1.0,1
1518,6258,1.0,1
1519,8940,1.0,1
1520,10297,1.0,1
1521,7711,1.0,1
1522,5689,1.0,1
1523,8973,1.0,1
1524,9028,1.0,1
1525,4987,1.0,1
1526,2995,1.0,1
1527,1044,1.0,1
1528,7099,0.5,1
1528,9706,0.5,0
1529,9500,1.0,1
1530,8549,1.0,1
1531,252,1.0,1
1532,5552,1.0,1
1533,9646,1.0,1
1534,3473,1.0,1
1535,2983,0.5,1
1535,9682,0.5,0
1536,2373,1.0,1
1537,7739,1.0,1
1538,5470,1.0,1
1539,8242,0.5,1
1539,6786,0.5,0
1540,9401,1.0,1
1541,6845,1.0,1
1542,2450,1.0,1
1543,744,1.0,1
1544,12118,1.0,1
1545,8511,1.0,1
1546,10243,1.0,1
1547,2559,1.0,1
1548,613,1.0,1
1549,4586,1.0,1
1550,10376,1.0,1
1551,4372,1.0,1
1552,1472,1.0,1
1553,1261,1.0,1
1554,10996,1.0,1
1555,11998,0.5,1
1555,12104,0.5,0
1556,8107,1.0,1
1557,5054,1.0,1
1558,6315,1.0,1
1559,5220,1.0,1
1560,2391,1.0,1
1561,6888,1.0,1
1562,8712,1.0,1
1563,6405,1.0,1
1564,2522,1.0,1
1565,8305,1.0,1
1566,2527,1.0,1
1567,4472,1.0,1
1568,10726,1.0,1
1569,9388,1.0,1
1570,2864,1.0,1
1571,2564,1.0,1
1572,211,0.5,1
1572,7684,0.5,0
1573,6137,1.0,1
1574,300,1.0,1
1575,1691,1.0,1
1576,7374,1.0,1
1577,9954,1.0,1
1578,5637,1.0,1
1579,1095,1.0,1
1580,881,0.5,1
1580,7215,0.5,0
1581,729,1.0,1
1582,10832,1.0,1
1583,8887,1.0,1
1584,11397,1.0,1
1585,8737,1.0,1
1586,2730,1.0,1
1587,9507,1.0,1
1588,2800,1.0,1
1589,850,1.0,1
1590,4111,1.0,1
1591,1582,1.0,1
1592,3440,1.0,1
1593,7718,1.0,1
1594,11786,1.0,1
1595,11319,1.0,1
1596,4573,1.0,1
1597,10935,1.0,1
1598,6872,1.0,1
1599,2446,1.0,1
1600,10698,1.0,1
1601,5395,1.0,1
1602,9459,1.0,1
1603,9962,1.0,1
1604,5119,1.0,1
1605,10587,1.0,1
1606,9365,1.0,1
1607,7864,1.0,1
1608,1592,1.0,1
1609,4730,1.0,1
1610,8447,1.0,1
1611,7524,1.0,1
1612,8113,1.0,1
1613,4793,0.5,1
1613,4221,0.5,0
1614,35,1.0,1
1615,949,1.0,1
1616,4658,1.0,1
1617,3682,1.0,1
1618,3026,1.0,1
1619,9165,0.5,1
1619,7904,0.5,0
1620,1796,1.0,1
1621,2166,1.0,1
1622,7677,1.0,1
1623,562,1.0,1
1624,5206,1.0,1
1625,2271,1.0,1
1626,7471,1.0,1
1627,5989,1.0,1
1628,11497,1.0,1
1629,6948,1.0,1
1630,9731,1.0,1
1631,7977,1.0,1
1632,5139,1.0,1
1633,5110,1.0,1
1634,770,1.0,1
1635,8657,1.0,1
1636,7713,1.0,1
1637,7766,1.0,1
1638,1802,1.0,1
1639,8710,1.0,1
1640,9165,0.5,1
1640,234,0.5,0
1641,7373,1.0,1
1642,5705,1.0,1
1643,10771,1.0,1
1644,10975,1.0,1
1645,10891,1.0,1
1646,11257,1.0,1
1647,6033,1.0,1
1648,10932,1.0,1
1649,331,0.5,1
1649,8987,0.5,0
1650,10771,1.0,1
1651,8253,1.0,1
1652,6705,1.0,1
1653,5083,1.0,1
1654,204,1.0,1
1655,4931,1.0,1
1656,1205,1.0,1
1657,1398,1.0,1
1658,2514,1.0,1
1659,11728,1.0,1
1660,5143,1.0,1
1661,331,0.5,1
1661,8987,0.5,0
1662,10013,1.0,1
1663,6449,1.0,1
1664,8711,1.0,1
1665,8985,1.0,1
1666,8445,0.5,1
1666,5140,0.5,0
1667,8517,1.0,1
1668,10227,1.0,1
1669,10810,1.0,1
1670,10029,1.0,1
1671,6138,1.0,1
1672,3725,1.0,1
1673,290,1.0,1
1674,6104,1.0,1
1675,5862,1.0,1
1676,2012,1.0,1
1677,392,1.0,1
1678,3384,1.0,1
1679,9309,1.0,1
1680,2460,1.0,1
1681,6182,1.0,1
1682,8410,1.0,1
1683,5083,1.0,1
1684,5584,1.0,1
1685,8730,1.0,1
1686,6284,1.0,1
1687,7477,1.0,1
1688,6086,1.0,1
1689,9761,1.0,1
1690,5965,0.5,1
1690,4317,0.5,0
1691,3603,1.0,1
1692,7944,1.0,1
1693,4541,0.25,1
1693,3537,0.25,0
1693,11652,0.25,0
1693,10667,0.25,0
1694,899,1.0,1
1695,10949,1.0,1
1696,2455,1.0,1
1697,11896,1.0,1
1698,9028,1.0,1
1699,2683,1.0,1
1700,5689,1.0,1
1701,11629,1.0,1
1702,1464,1.0,1
1703,8324,1.0,1
1704,8019,1.0,1
1705,5816,1.0,1
1706,7319,1.0,1
1707,11753,1.0,1
1708,4885,1.0,1
1709,251,1.0,1
1710,8901,1.0,1
1711,2749,1.0,1
1712,10677,0.333333,1
1712,3976,0.333333,0
1712,5603,0.333333,0
1713,1026,1.0,1
1714,3467,1.0,1
1715,2868,1.0,1
1716,11064,1.0,1
1717,11151,1.0,1
1718,2033,0.5,1
1718,10465,0.5,0
1719,10151,1.0,1
1720,10605,1.0,1
1721,10281,1.0,1
1722,7700,1.0,1
1723,2109,1.0,1
1724,8679,1.0,1
1725,4410,1.0,1
1726,1571,1.0,1
1727,331,0.5,1
1727,8987,0.5,0
1728,2585,1.0,1
1729,9482,0.5,1
1729,7490,0.5,0
1730,4779,1.0,1
1731,2809,1.0,1
1732,7720,0.5,1
1732,499,0.5,0
1733,11525,1.0,1
1734,993,1.0,1
1735,12007,1.0,1
1736,7850,1.0,1
1737,1332,1.0,1
1738,3929,1.0,1
1739,11108,1.0,1
1740,945,1.0,1
1741,7216,1.0,1
1742,5291,1.0,1
1743,7230,1.0,1
1744,1789,1.0,1
1745,7599,1.0,1
1746,6723,1.0,1
1747,9722,0.5,1
1747,10667,0.5,0
1748,1987,1.0,1
1749,4301,1.0,1
1750,6625,0.5,1
1750,8861,0.5,0
1751,5085,1.0,1
1752,2993,1.0,1
1753,11305,0.5,1
1753,9590,0.5,0
1754,6399,1.0,1
1755,10031,1.0,1
1756,11322,1.0,1
1757,6527,1.0,1
1758,3480,1.0,1
1759,9228,1.0,1
1760,5775,1.0,1
1761,6315,1.0,1
1762,6623,1.0,1
1763,9028,1.0,1
1764,8282,1.0,1
1765,4415,1.0,1
1766,4011,1.0,1
1767,1656,1.0,1
1768,10148,1.0,1
1769,10636,1.0,1
1770,11646,1.0,1
1771,4274,1.0,1
1772,847,1.0,1
1773,2024,1.0,1
1774,8094,1.0,1
1775,5692,1.0,1
1776,8451,1.0,1
1777,5459,1.0,1
1778,2344,1.0,1
1779,4033,1.0,1
1780,615,0.5,1
1780,5414,0.5,0
1781,846,0.5,1
1781,7509,0.5,0
1782,8458,1.0,1
1783,6121,0.5,1
1783,11154,0.5,0
1784,4888,1.0,1
1785,977,1.0,1
1786,7958,1.0,1
1787,5357,1.0,1
1788,4202,1.0,1
1789,9573,1.0,1
1790,476,1.0,1
1791,4212,1.0,1
1792,683,1.0,1
1793,10582,1.0,1
1794,10327,1.0,1
1795,9784,1.0,1
1796,6812,1.0,1
1797,4139,1.0,1
1798,1186,0.5,1
1798,10942,0.5,0
1799,9721,1.0,1
1800,10524,1.0,1
1801,8410,1.0,1
1802,6642,0.5,1
1802,675,0.5,0
1803,13,1.0,1
1804,1165,0.5,1
1804,3738,0.5,0
1805,5659,1.0,1
1806,5633,1.0,1
1807,11443,1.0,1
1808,9347,1.0,1
1809,7159,1.0,1
1810,7483,0.5,1
1810,8317,0.5,0
1811,10281,1.0,1
1812,3481,1.0,1
1813,2601,1.0,1
1814,8318,1.0,1
1815,198,1.0,1
1816,11067,1.0,1
1817,4947,1.0,1
1818,1521,1.0,1
1819,10079,1.0,1
1820,4045,1.0,1
1821,1773,1.0,1
1822,8050,1.0,1
1823,8485,1.0,1
1824,2136,1.0,1
1825,1312,1.0,1
1826,4983,0.25,1
1826,7619,0.25,0
1826,6525,0.25,0
1826,1766,0.25,0
1827,10182,1.0,1
1828,753,1.0,1
1829,10152,1.0,1
1830,4837,1.0,1
1831,10680,1.0,1
1832,346,1.0,1
1833,8827,0.5,1
1833,8436,0.5,0
1834,501,1.0,1
1835,2634,1.0,1
1836,3105,1.0,1
1837,10553,1.0,1
1838,11798,1.0,1
1839,2122,1.0,1
1840,9935,0.142857,1
1840,4935,0.142857,0
1840,5327,0.142857,0
1840,5715,0.142857,0
1840,1046,0.142857,0
1840,1677,0.142857,0
1840,1240,0.142857,0
1841,8967,1.0,1
1842,11661,1.0,1
1843,8083,1.0,1
1844,10772,1.0,1
1845,6751,0.5,1
1845,4086,0.5,0
1846,5314,1.0,1
1847,9316,1.0,1
1848,5807,1.0,1
1849,8223,1.0,1
1850,9478,1.0,1
1851,273,1.0,1
1852,2606,1.0,1
1853,4016,1.0,1
1854,4246,1.0,1
1855,3209,1.0,1
1856,10655,1.0,1
1857,2399,1.0,1
1858,7435,1.0,1
1859,10569,1.0,1
1860,3798,1.0,1
1861,6283,1.0,1
1862,5491,1.0,1
1863,10975,1.0,1
1864,2301,1.0,1
1865,2143,1.0,1
1866,8832,1.0,1
1867,7957,1.0,1
1868,1802,1.0,1
1869,2213,1.0,1
1870,7532,0.5,1
1870,9972,0.5,0
1871,3430,1.0,1
1872,6182,1.0,1
1873,289,1.0,1
1874,9426,1.0,1
1875,8121,1.0,1
1876,3937,1.0,1
1877,2671,1.0,1
1878,694,1.0,1
1879,4518,1.0,1
1880,9904,1.0,1
1881,1094,1.0,1
1882,8383,1.0,1
1883,6722,1.0,1
1884,9125,1.0,1
1885,9815,1.0,1
1886,11534,1.0,1
1887,8065,1.0,1
1888,261,1.0,1
1889,5375,1.0,1
1890,11299,1.0,1
1891,10366,1.0,1
1892,7917,1.0,1
1893,5632,1.0,1
1894,8804,1.0,1
1895,6914,1.0,1
1896,4859,0.5,1
1896,10738,0.5,0
1897,4688,1.0,1
1898,1068,1.0,1
1899,170,1.0,1
1900,2549,0.5,1
1900,6552,0.5,0
1901,7983,1.0,1
1902,5330,1.0,1
1903,7100,1.0,1
1904,4054,1.0,1
1905,10597,1.0,1
1906,9314,1.0,1
1907,2235,1.0,1
1908,7782,1.0,1
1909,2278,1.0,1
1910,8825,1.0,1
1911,4415,1.0,1
1912,1790,0.5,1
1912,4409,0.5,0
1913,3957,1.0,1
1914,5112,1.0,1
1915,788,1.0,1
1916,10077,1.0,1
1917,1497,1.0,1
1918,2733,1.0,1
1919,10661,1.0,1
1920,127,1.0,1
1921,5025,1.0,1
1922,11928,1.0,1
1923,7820,1.0,1
1924,11000,0.5,1
1924,355,0.5,0
1925,1700,1.0,1
1926,1621,1.0,1
1927,6850,1.0,1
1928,1201,1.0,1
1929,1627,1.0,1
1930,1880,1.0,1
1931,7227,1.0,1
1932,2839,1.0,1
1933,1832,1.0,1
1934,10683,1.0,1
1935,2422,1.0,1
1936,6835,0.5,1
1936,1926,0.5,0
1937,7047,1.0,1
1938,6251,1.0,1
1939,1811,1.0,1
1940,4543,1.0,1
1941,688,1.0,1
1942,2511,1.0,1
1943,7855,1.0,1
1944,1343,1.0,1
1945,11605,1.0,1
1946,9190,1.0,1
1947,2061,1.0,1
1948,1726,1.0,1
1949,5405,1.0,1
1950,8296,1.0,1
1951,6410,1.0,1
1952,218,1.0,1
1953,1927,1.0,1
1954,5213,1.0,1
1955,9415,0.333333,1
1955,3482,0.333333,0
1955,1479,0.333333,0
1956,6555,1.0,1
1957,7018,1.0,1
1958,1434,0.5,1
1958,9584,0.5,0
1959,10402,1.0,1
1960,9365,1.0,1
1961,5581,1.0,1
1962,9309,1.0,1
1963,3921,1.0,1
1964,7714,1.0,1
1965,3782,1.0,1
1966,5329,1.0,1
1967,3862,1.0,1
1968,562,0.5,1
1968,11737,0.5,0
1969,2782,1.0,1
1970,2849,1.0,1
1971,11366,1.0,1
1972,6434,1.0,1
1973,3198,0.5,1
1973,5370,0.5,0
1974,7957,1.0,1
1975,11725,1.0,1
1976,871,1.0,1
1977,7089,1.0,1
1978,8585,1.0,1
1979,2119,1.0,1
1980,2046,1.0,1
1981,1099,1.0,1
1982,7960,1.0,1
1983,10380,1.0,1
1984,5407,1.0,1
1985,3623,1.0,1
1986,4475,0.333333,1
1986,3537,0.333333,0
1986,5018,0.333333,0
1987,10186,1.0,1
1988,1017,1.0,1
1989,7130,1.0,1
1990,10827,1.0,1
1991,1372,1.0,1
1992,3808,0.5,1
1992,4642,0.5,0
1993,7391,1.0,1
1994,4942,1.0,1
1995,955,1.0,1
1996,6491,1.0,1
1997,2264,0.5,1
1997,8458,0.5,0
1998,439,1.0,1
1999,11885,1.0,1
2000,999,1.0,1
2001,4023,1.0,1
2002,8240,1.0,1
2003,1300,1.0,1
2004,5126,1.0,1
2005,4144,1.0,1
2006,8715,1.0,1
2007,9665,1.0,1
2008,4127,1.0,1
2009,4679,0.5,1
2009,9150,0.5,0
2010,6401,1.0,1
2011,1623,1.0,1
2012,7367,1.0,1
2013,7338,1.0,1
2014,3441,1.0,1
2015,5685,1.0,1
2016,3136,1.0,1
2017,5190,1.0,1
2018,5539,1.0,1
2019,20,1.0,1
2020,11008,1.0,1
2021,8625,1.0,1
2022,9652,1.0,1
2023,8066,1.0,1
2024,2937,1.0,1
2025,7009,1.0,1
2026,9407,1.0,1
2027,10242,1.0,1
2028,3365,1.0,1
2029,8615,1.0,1
2030,2027,1.0,1
2031,5126,1.0,1
2032,6205,1.0,1
2033,5592,1.0,1
2034,4481,1.0,1
2035,6790,1.0,1
2036,8488,1.0,1
2037,8473,1.0,1
2038,7222,0.5,1
2038,10306,0.5,0
2039,4303,0.5,1
2039,64,0.5,0
2040,5505,0.5,1
2040,2180,0.5,0
2041,350,1.0,1
2042,6465,1.0,1
2043,11681,1.0,1
2044,7957,1.0,1
2045,7864,1.0,1
2046,3538,1.0,1
2047,1220,1.0,1
2048,11119,1.0,1
2049,4425,1.0,1
2050,1279,1.0,1
2051,4445,1.0,1
2052,8279,1.0,1
2053,3074,1.0,1
2054,5574,1.0,1
2055,9967,1.0,1
2056,1206,1.0,1
2057,6146,1.0,1
2058,3488,1.0,1
2059,362,1.0,1
2060,5429,1.0,1
2061,9117,1.0,1
2062,9137,0.5,1
2062,9838,0.5,0
2063,10412,0.5,1
2063,10994,0.5,0
2064,2244,1.0,1
2065,9028,1.0,1
2066,9490,1.0,1
2067,5288,1.0,1
2068,7689,1.0,1
2069,300,1.0,1
2070,6313,1.0,1
2071,9196,1.0,1
2072,5193,1.0,1
2073,10394,1.0,1
2074,8097,1.0,1
2075,10164,1.0,1
2076,2996,1.0,1
2077,5686,1.0,1
2078,9230,1.0,1
2079,11159,0.5,1
2079,901,0.5,0
2080,7876,0.5,1
2080,3652,0.5,0
2081,2322,1.0,1
2082,3573,1.0,1
2083,15,1.0,1
2084,11700,1.0,1
2085,11319,1.0,1
2086,1277,1.0,1
2087,1607,1.0,1
2088,4594,1.0,1
2089,5886,1.0,1
2090,11907,1.0,1
2091,8825,1.0,1
2092,9287,1.0,1
2093,6125,1.0,1
2094,6780,1.0,1
2095,9342,1.0,1
2096,4421,1.0,1
2097,9791,1.0,1
2098,3301,0.5,1
2098,389,0.5,0
2099,9345,1.0,1
2100,894,1.0,1
2101,2606,1.0,1
2102,9338,1.0,1
2103,10257,1.0,1
2104,10773,1.0,1
2105,6835,0.5,1
2105,3013,0.5,0
2106,11593,1.0,1
2107,7873,1.0,1
2108,9319,1.0,1
2109,1394,1.0,1
2110,5126,1.0,1
2111,10370,1.0,1
2112,8117,1.0,1
2113,5300,1.0,1
2114,9165,1.0,1
2115,5602,1.0,1
2116,2019,0.25,1
2116,416,0.25,0
2116,6023,0.25,0
2116,11104,0.25,0
2117,6915,1.0,1
2118,6065,1.0,1
2119,10690,1.0,1
2120,10560,1.0,1
2121,3539,1.0,1
2122,5098,1.0,1
2123,11652,0.5,1
2123,10199,0.5,0
2124,10036,1.0,1
2125,10355,1.0,1
2126,6184,1.0,1
2127,11583,1.0,1
2128,7450,1.0,1
2129,5188,0.333333,1
2129,3894,0.333333,0
2129,4907,0.333333,0
2130,9365,1.0,1
2131,8125,1.0,1
2132,253,1.0,1
2133,1014,1.0,1
2134,7230,1.0,1
2135,11523,1.0,1
2136,1755,1.0,1
2137,11509,1.0,1
2138,10008,0.5,1
2138,11133,0.5,0
2139,8629,1.0,1
2140,7199,1.0,1
2141,4126,1.0,1
2142,9361,1.0,1
2143,7510,1.0,1
2144,2920,1.0,1
2145,9503,1.0,1
2146,5623,1.0,1
2147,9833,1.0,1
2148,11275,1.0,1
2149,10719,1.0,1
2150,4460,1.0,1
2151,2931,1.0,1
