game_key,steam_appid,name,type,is_free,required_age,initial_price,price_tier,controller_support,dlc_count,achievements_total,content_depth_tier,language_count,price_currency,is_premium
6211,1238080,Burnout™ Paradise Remastered,game,0,0,549.0,500-799,1,0,56,high,7,THB,1
6212,1261700,Knight's Retreat,game,0,0,69.0,1-99,0,1,8,medium,1,THB,0
6213,1286010,Godless Tactics,game,0,0,139.0,100-199,0,0,0,low,1,THB,0
6214,1392060,Erzurum,game,0,0,23.0,1-99,0,0,27,medium,4,THB,0
6215,1520380,HALF DEAD 3,game,0,0,99.0,100-199,1,0,23,medium,25,THB,0
6216,1593490,Rescue Operation,game,0,0,95.0,1-99,0,0,5,low,1,THB,0
6217,1606940,The Mystery of Caketropolis,game,0,0,189.0,100-199,1,1,25,medium,1,THB,0
6218,1642220,FIND ALL,game,0,0,29.0,1-99,0,2,33,high,3,THB,0
6219,1654800,RC Rush,game,0,0,315.0,300-499,1,0,22,medium,6,THB,0
6220,1787810,Song in the Smoke,game,0,0,379.0,300-499,0,0,27,medium,10,THB,0
6221,1810210,Bad Cat,game,0,0,189.0,100-199,1,0,8,low,3,THB,0
6222,1828690,Security Booth: Director's Cut,game,0,0,99.0,100-199,1,0,14,medium,1,THB,0
6223,1879750,YONESAWARA HOSPITAL,game,0,0,275.0,200-299,0,0,15,medium,3,THB,0
6224,2015700,东方心之解束~Saving from the devil,game,0,0,99.0,100-199,0,1,0,low,1,THB,0
6225,2016220,EarthRoyale,game,0,0,179.0,100-199,0,1,5,low,1,THB,0
6226,2026370,A game that saves the muscles caught in the ceiling of the gymnasium,game,0,0,45.0,1-99,0,0,10,low,5,THB,0
6227,971030,SkateBIRD,game,0,0,400.0,300-499,1,1,16,medium,10,THB,1
6228,678390,Office Management 101,game,0,0,289.0,200-299,0,0,0,low,1,THB,0
6229,503770,Elven Assassin,game,0,0,289.0,200-299,0,1,21,medium,1,THB,0
6230,710600,Red Bow,game,0,0,115.0,100-199,0,1,37,high,8,THB,0
6231,857200,Planet Stronghold 2,game,0,0,495.0,300-499,0,2,75,very high,1,THB,1
6232,995270,DeMagnete VR,game,0,0,289.0,200-299,0,0,33,high,7,THB,0
6233,996770,Moving Out,game,0,0,490.0,300-499,1,3,38,high,13,THB,1
6234,1133060,Anarchy: Wolf's law,game,0,0,205.0,200-299,0,7,29,very high,11,THB,0
6235,1169020,Dark Fall: Ghost Vigil,game,0,0,225.0,200-299,0,1,16,medium,1,THB,0
6236,1187130,Crimson Colosseum,game,0,0,239.0,200-299,0,0,0,low,3,THB,0
6237,1203420,Miss Neko 2,game,0,0,47.0,1-99,0,1,100,very high,9,THB,0
6238,1222090,Nevaeh,game,0,0,219.0,200-299,0,1,15,medium,11,THB,0
6239,1253580,My Dangerous Life,game,0,0,275.0,200-299,0,0,19,medium,2,THB,0
6240,1279270,7 Girls War,game,0,0,289.0,200-299,0,0,0,low,3,THB,0
6241,1281270,Fatum Betula,game,0,0,115.0,100-199,0,0,14,medium,2,THB,0
6242,1313810,Her Lie I Tried To Believe - Extended Edition,game,0,0,119.0,100-199,0,0,5,low,1,THB,0
6243,1369470,Pincremental,game,1,0,0.0,Free,0,0,97,very high,1,FREE,0
6244,1439460,Hellcraze,game,1,0,0.0,Free,1,0,55,high,1,FREE,0
6245,1386650,ZCREW,game,0,0,155.0,100-199,0,1,27,high,2,THB,0
6246,1435780,Farm Frenzy: Refreshed,game,0,0,175.0,100-199,0,0,30,medium,4,THB,0
6247,1630650,Neko Beach,game,0,0,23.0,1-99,0,1,39,high,13,THB,0
6248,1727520,Yamafuda! 2nd station,game,0,0,219.0,200-299,0,1,48,high,4,THB,0
6249,1803760,Windmills,game,0,0,115.0,100-199,1,0,15,medium,1,THB,0
6250,1860900,Antivine,game,0,0,175.0,100-199,0,0,48,high,5,THB,0
6251,1902150,STRANGER,game,0,0,199.0,200-299,0,0,11,medium,1,THB,0
6252,1904610,Dungeons & Dragons: Krynn Series,game,0,0,220.0,200-299,0,3,0,medium,1,THB,0
6253,2234600,See You Later,game,0,0,60.83,1-99,0,0,0,low,2,THB,0
6254,2300440,The Backrooms: Liminal Reality,game,0,0,220.0,200-299,1,0,0,low,1,THB,0
6255,581660,Super Meat Boy Forever,game,0,0,115.0,100-199,1,1,36,high,10,THB,0
6256,814680,Unbound: Worlds Apart,game,0,0,289.0,200-299,1,1,36,high,9,THB,0
6257,852220,Accident,game,0,0,239.0,200-299,0,0,0,low,8,THB,0
6258,1031270,Farming Life,game,0,0,220.0,200-299,0,0,50,high,8,THB,0
6259,1097110,Willy Morgan and the Curse of Bone Town,game,0,0,289.0,200-299,0,0,36,high,9,THB,0
6260,1009850,OVR Advanced Settings,game,0,0,179.0,100-199,0,3,0,medium,1,THB,0
6261,1126580,The Captain is Dead,game,0,0,289.0,200-299,0,1,36,high,5,THB,0
6262,1137040,CAT & MOUSE,game,0,0,99.0,100-199,0,0,0,low,6,THB,0
6263,1160920,Food Truck Simulator,game,0,0,289.0,200-299,0,0,50,high,13,THB,0
6264,1261520,Asterix & Obelix XXL: Romastered,game,0,0,355.0,300-499,0,0,28,medium,5,THB,0
6265,1368850,Cursed Treasure 2 Ultimate Edition - Tower Defense,game,0,0,93.0,1-99,0,0,53,high,5,THB,0
6266,1378710,Placebo Love,game,0,0,175.0,100-199,0,1,30,high,1,THB,0
6267,1389990,Oblivity - Find your perfect Sensitivity,game,0,0,249.0,200-299,0,0,20,medium,1,THB,0
6268,1431430,Tiny Island,game,0,0,115.0,100-199,0,0,0,low,1,THB,0
6269,1484900,Hoa,game,0,0,239.0,200-299,1,1,18,medium,15,THB,0
6270,1493840,BOT.vinnik Chess: Opening Traps,game,0,0,47.0,1-99,0,0,20,medium,1,THB,0
6271,1649630,Berserk Mode,game,0,0,159.0,100-199,0,0,9,low,1,THB,0
6272,1666250,Circus Electrique,game,0,0,445.0,300-499,1,2,50,high,8,THB,1
6273,1693650,COPPER ODYSSEY,game,0,0,99.0,100-199,0,0,19,medium,1,THB,0
6274,1714920,Charon's Staircase,game,0,0,339.0,300-499,0,2,20,medium,21,THB,0
6275,1715850,NAIR,game,0,0,63.0,1-99,1,0,17,medium,1,THB,0
6276,1740050,Sleeping Beauty: Hidden Objects,game,0,0,115.0,100-199,0,0,5,low,21,THB,0
6277,1762270,Obama Boss Fight,game,0,0,69.0,1-99,0,0,34,high,5,THB,0
6278,1780370,Mr. Rainer's Solve-It Service,game,0,0,135.0,100-199,0,0,0,low,2,THB,0
6279,1797680,Wee Tanks!,game,0,0,220.0,200-299,0,0,49,high,15,THB,0
6280,1937180,EvoluShip,game,0,0,230.0,200-299,0,1,12,medium,2,THB,0
6281,1986010,灵墟,game,0,0,199.0,200-299,0,0,27,medium,1,THB,0
6282,2099110,The Classrooms,game,0,0,259.0,200-299,0,0,0,low,34,THB,0
6283,2137660,SANRI,game,0,0,155.0,100-199,0,0,0,low,1,THB,0
6284,2149330,Predictors,game,0,0,220.0,200-299,0,0,11,medium,3,THB,0
6285,2197760,Midnight Scenes: From the Woods,game,0,0,100.0,100-199,0,1,8,medium,1,THB,0
6286,550320,art of rally,game,0,0,459.0,300-499,1,3,43,high,12,THB,1
6287,606500,HellSign,game,0,0,289.0,200-299,0,0,16,medium,4,THB,0
6288,744650,Order Of The Gatekeepers,game,0,0,220.0,200-299,0,0,21,medium,1,THB,0
6289,833090,Swords of Gurrah,game,0,0,239.0,200-299,0,0,0,low,1,THB,0
6290,870200,Juno: New Origins,game,0,0,400.0,300-499,0,0,99,very high,1,THB,1
6291,885970,Total War: ROME REMASTERED,game,0,0,695.0,500-799,0,1,192,very high,7,THB,1
6292,888530,Yaga,game,0,0,495.0,300-499,1,2,55,very high,17,THB,1
6293,1009290,SWORD ART ONLINE Alicization Lycoris,game,0,0,399.0,300-499,1,4,67,very high,11,THB,0
6294,1086850,Garden of the Sea (VR),game,0,0,220.0,200-299,0,0,10,low,20,THB,0
6295,1134700,Wild Terra 2: New Lands,game,0,0,489.0,300-499,0,9,56,very high,13,THB,1
6296,1209410,King of Seas,game,0,0,750.0,500-799,1,1,29,high,10,THB,1
6297,1301950,Time Loader,game,0,0,179.0,100-199,1,0,29,medium,9,THB,0
6298,1364980,project BLARI,game,0,0,119.0,100-199,0,0,10,low,2,THB,0
6299,1437880,Heroes of the Three Kingdoms 7,game,0,0,139.0,100-199,0,0,0,low,1,THB,0
6300,1449750,Space Commander: War and Trade,game,1,0,0.0,Free,1,0,0,low,10,FREE,0
6301,1518810,Koi Farm,game,0,0,63.0,1-99,0,0,0,low,19,THB,0
6302,1580790,NINJA GAIDEN Σ2 [NINJA GAIDEN: Master Collection],game,0,18,1170.0,800+,0,0,41,high,7,THB,1
6303,1750570,Subway Midnight,game,0,0,199.0,200-299,1,0,0,low,10,THB,0
6304,1829540,Seashell,game,0,0,85.0,1-99,0,0,10,low,7,THB,0
6305,1876030,Dark Past,game,0,0,135.0,100-199,0,0,4,low,21,THB,0
6306,1930600,Beautiful Mystic Survivors,game,0,0,99.0,100-199,1,0,53,high,9,THB,0
6307,1983690,Forest Camp Story,game,0,0,200.0,200-299,1,0,6,low,10,THB,0
6308,2269460,創業王 CEO,game,0,0,220.0,200-299,0,0,20,medium,1,THB,0
6309,370770,Holodrive,game,1,0,0.0,Free,1,2,30,high,9,FREE,0
6310,1221280,Run Dude,game,0,0,45.0,1-99,0,0,18,medium,1,THB,0
6311,398990,The Last Taxi,game,0,0,379.0,300-499,0,1,38,high,1,THB,0
6312,726490,Projection: First Light,game,0,0,289.0,200-299,1,0,21,medium,14,THB,0
6313,746750,The Unholy Society,game,0,0,189.0,100-199,1,0,18,medium,1,THB,0
6314,1162570,The Protagonist: EX-1,game,0,0,229.0,200-299,0,0,30,medium,2,THB,0
6315,1191440,Forgotten Ways,game,0,0,45.0,1-99,0,0,0,low,3,THB,0
6316,1196800,TaniNani,game,0,0,99.0,100-199,1,0,21,medium,9,THB,0
6317,1212300,Reek,game,0,0,23.0,1-99,1,0,21,medium,1,THB,0
6318,1221050,Ultimate Low Poly Pet,game,0,0,95.0,1-99,0,0,0,low,9,THB,0
6319,785860,Zombie Watch,game,0,0,275.0,200-299,1,0,27,medium,3,THB,0
6320,1403740,Space Architect,game,0,0,199.99,200-299,0,0,24,medium,21,THB,0
6321,990360,SKYHILL: Black Mist,game,0,0,400.0,300-499,1,2,16,medium,6,THB,0
6322,1023250,因缘,game,0,0,139.0,100-199,0,0,0,low,1,THB,0
6323,1044410,Little Gods of the Abyss,game,0,0,239.0,200-299,1,0,6,low,11,THB,0
6324,1068350,Battle Life Online,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
6325,836580,Dead GroundZ,game,0,0,289.0,200-299,0,0,0,low,2,THB,0
6326,1275450,A letter to you!,game,0,0,175.0,100-199,0,0,0,low,1,THB,0
6327,1303480,Radio Viscera,game,0,0,289.0,200-299,1,0,21,medium,6,THB,0
6328,1335360,Chef Chen,game,0,0,320.0,300-499,0,0,38,high,11,THB,0
6329,1386980,PANIC STATION,game,0,0,45.0,1-99,0,0,0,low,1,THB,0
6330,1396010,Asian Riddles 2,game,0,0,315.0,300-499,0,0,0,low,3,THB,1
6331,1475140,Green Marquis,game,0,0,115.0,100-199,0,0,10,low,29,THB,0
6332,1486750,传奇世界之仗剑天涯H5,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
6333,1491640,"Understanding, The Game",game,1,0,0.0,Free,0,1,0,low,3,FREE,0
6334,1492230,Zaacar,game,0,0,209.0,200-299,0,0,20,medium,11,THB,0
6335,1575650,Love Decision,game,0,0,115.0,100-199,0,0,6,low,2,THB,0
6336,1590080,Color Souls,game,0,0,115.0,100-199,1,1,12,medium,1,THB,0
6337,1219480,Poly Squad,game,0,0,115.0,100-199,0,0,1,low,9,THB,0
6338,1235450,Treasure Drifter: Nian,game,0,0,95.0,1-99,1,0,32,high,4,THB,0
6339,1278880,DeLight: The Journey Home,game,1,0,0.0,Free,0,5,22,high,3,FREE,0
6340,1379380,Burger Joint,game,0,0,69.0,1-99,0,0,12,medium,1,THB,0
6341,1412580,Sword of Destiny,game,0,0,23.0,1-99,0,0,0,low,4,THB,0
6342,1421700,BegieAde ~a lyric of lie and retribution~,game,0,0,229.0,200-299,0,0,0,low,3,THB,0
6343,1426990,Anime - Space Sniper,game,0,0,23.0,1-99,0,0,39,high,1,THB,0
6344,1456630,Dawn of the Mexica,game,0,0,259.0,200-299,0,0,52,high,2,THB,0
6345,1497710,Galaxy Tales: Story of Rapunzel,game,0,0,239.0,200-299,0,0,40,high,5,THB,0
6346,1543970,Heart of Enya,game,1,0,0.0,Free,0,0,15,medium,1,FREE,0
6347,1794710,Infinite Progression,game,0,0,23.0,1-99,0,1,3,low,1,THB,0
6348,1818250,BOXNIGMA,game,0,0,47.0,1-99,0,0,6,low,1,THB,0
6349,1836280,Billy 101,game,0,0,69.0,1-99,1,0,15,medium,6,THB,0
6350,2121840,江山如画,game,0,0,220.0,200-299,0,0,0,low,1,THB,0
6351,964020,Make Your Kingdom,game,0,0,239.0,200-299,0,0,23,medium,12,THB,0
6352,1569220,Abermore,game,0,0,249.0,200-299,0,0,37,high,1,THB,0
6353,1571010,物理世界,game,0,0,99.0,100-199,0,0,15,medium,2,THB,0
6354,1578060,Mastho is Together,game,0,0,47.0,1-99,1,0,8,low,1,THB,0
6355,1639340,Waifu vs Evil,game,0,0,23.0,1-99,0,0,0,low,1,THB,0
6356,1642940,Hidden Office,game,0,0,99.0,100-199,0,0,31,high,29,THB,0
6357,1757890,Elohim Eternal: The Babel Code,game,0,0,220.0,200-299,1,0,0,low,1,THB,0
6358,1795390,Carnage Cross,game,0,0,99.0,100-199,0,0,0,low,1,THB,0
6359,1803590,Cyclone,game,0,0,99.0,100-199,0,0,6,low,1,THB,0
6360,1855030,Stairway to Heaven's Gate,game,0,0,45.0,1-99,0,0,9,low,3,THB,0
6361,1922360,SCALEPLANET,game,0,0,519.0,500-799,0,0,5,low,29,THB,1
6362,1954640,真空战姬,game,0,0,139.0,100-199,0,0,43,high,1,THB,0
6363,1975290,Tomorrow for Mar,game,0,0,69.0,1-99,0,0,0,low,2,THB,0
6364,1977360,Chords Enchanter,game,0,0,23.0,1-99,0,0,94,very high,1,THB,0
6365,1149400,The Yellow King,game,0,0,199.0,200-299,0,0,0,low,1,THB,0
6366,1153880,Werewolf Voice - Ultimate Werewolf Party,game,1,0,0.0,Free,0,0,0,low,4,FREE,0
6367,1172730,The Handler of Dragons,game,0,0,209.0,200-299,0,0,24,medium,6,THB,0
6368,1177430,Immanence,game,1,0,0.0,Free,0,0,0,low,2,FREE,0
6369,1230980,云巅,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
6370,1251410,Golf Ace,game,0,0,45.0,1-99,0,0,100,very high,6,THB,0
6371,1262910,Heart's Medicine - Doctor's Oath,game,0,0,400.0,300-499,0,0,0,low,18,THB,1
6372,1298020,Syzygy,game,1,0,0.0,Free,0,1,0,low,2,FREE,0
6373,1305380,"VR Fitness Gym (Cycling, Marathon, Football, etc)",game,0,0,23.0,1-99,0,0,0,low,11,THB,0
6374,1340470,Wait! Life is Beautiful! Prologue,game,1,0,0.0,Free,0,0,0,low,2,FREE,0
6375,1372730,Phaseshift,game,0,0,315.0,300-499,1,0,25,medium,1,THB,0
6376,2222190,Way of the Wizard,game,0,0,239.0,200-299,0,0,0,low,2,THB,0
6377,1407620,Last Hope on Earth,game,0,0,175.0,100-199,0,0,11,medium,1,THB,0
6378,1414840,Zombie Rush - Heroes,game,0,0,85.0,1-99,0,0,0,low,10,THB,0
6379,1437120,Gizmos: Interstellar Voyage,game,0,0,115.0,100-199,0,0,27,medium,4,THB,0
6380,1449380,Colored Shapes,game,0,0,115.0,100-199,0,0,10,low,29,THB,0
6381,1451560,BasCatball Mars: Basketball & Cat,game,0,0,47.0,1-99,0,0,12,medium,2,THB,0
6382,1480410,Sentinel: Cursed Knight,game,0,0,115.0,100-199,0,0,0,low,1,THB,0
6383,1485450,Free Kick X,game,0,0,23.0,1-99,0,0,10,low,1,THB,0
6384,1563820,Inside My Mind,game,0,0,189.0,100-199,0,0,40,high,29,THB,0
6385,1581580,The Legend of Bear-Truck Trucker,game,0,0,115.0,100-199,0,0,19,medium,1,THB,0
6386,1807750,封神榜2022,game,0,0,189.0,100-199,0,0,0,low,1,THB,0
6387,1879850,Loading Zone,game,0,0,63.0,1-99,0,0,0,low,1,THB,0
6388,1894990,I NEED A NAME,game,0,0,64.0,1-99,0,0,0,low,1,THB,0
6389,1904590,Project Medved,game,0,0,69.0,1-99,0,0,0,low,2,THB,0
6390,1909020,三国記II,game,0,0,269.0,200-299,0,0,0,low,3,THB,0
6391,1912700,3D PUZZLE - Wood House,game,0,0,3600.0,800+,1,0,6,low,103,THB,1
6392,1965060,Quest room,game,0,0,189.0,100-199,1,0,12,medium,14,THB,0
6393,2021050,Board,game,0,0,21.0,1-99,0,0,20,medium,1,THB,0
6394,428170,Little Reaper,game,0,0,249.0,200-299,0,0,29,medium,1,THB,0
6395,502470,Airport Simulator 3: Day & Night,game,0,0,315.0,300-499,1,1,19,medium,5,THB,1
6396,710220,DreadStar: The Quest for Revenge,game,0,0,239.0,200-299,1,0,32,high,1,THB,0
6397,771530,Take That,game,0,0,85.0,1-99,0,1,15,medium,9,THB,0
6398,886060,Redout: Space Assault,game,0,0,220.0,200-299,1,1,38,high,15,THB,0
6399,974910,Magical Diary: Wolf Hall,game,0,0,495.0,300-499,0,0,39,high,1,THB,1
6400,1056720,Knight Club +,game,1,0,0.0,Free,1,0,10,low,1,FREE,0
6401,1084360,Mister Burnhouse,game,0,0,23.0,1-99,0,0,8,low,1,THB,0
6402,1114620,Cloak and Dasher,game,0,0,115.0,100-199,1,0,60,high,1,THB,0
6403,1211360,NEOMORPH,game,0,0,23.0,1-99,0,1,29,high,12,THB,0
6404,1218200,Game Of Puzzles: Space,game,0,0,23.0,1-99,0,1,51,high,29,THB,0
6405,1241710,Energy Island Corp.,game,0,0,135.0,100-199,0,0,4,low,2,THB,0
6406,1305540,Rusty Gun,game,0,0,199.0,200-299,1,0,18,medium,6,THB,0
6407,1355310,Nightmare Puppeteer,game,0,0,23.0,1-99,0,0,37,high,10,THB,0
6408,1370800,Baalbek Reborn: Temples,game,1,0,0.0,Free,0,0,0,low,4,FREE,0
6409,1385540,Beat Me If You Can,game,0,0,45.0,1-99,1,0,0,low,1,THB,0
6410,1412190,BEACHED,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
6411,1428840,10mg: SNAAAK,game,0,0,45.0,1-99,1,0,8,low,2,THB,0
6412,1481140,Lost Astronaut,game,0,0,47.0,1-99,0,0,10,low,1,THB,0
6413,1503540,Mission IDLE,game,0,0,64.0,1-99,0,0,7,low,1,THB,0
6414,1527920,Biotech Samurai,game,0,0,69.0,1-99,0,0,0,low,1,THB,0
6415,1652960,Higgs Boson: Challenging Puzzle,game,0,0,220.0,200-299,0,0,5,low,1,THB,0
6416,1682550,Lost and found - What if I come and find it,game,0,0,330.0,300-499,1,0,65,very high,3,THB,0
6417,1746620,Where is Paradise ?,game,0,0,23.0,1-99,0,0,0,low,3,THB,0
6418,1763740,Cover Fire: Offline Shooting Game,game,1,0,0.0,Free,0,0,40,high,9,FREE,0
6419,1779650,Us Against Aliens,game,0,0,47.0,1-99,0,0,1,low,2,THB,0
6420,1820390,Solitaire Harmony,game,0,0,23.0,1-99,0,0,61,very high,1,THB,0
6421,1849930,helicopter 2.0,game,0,0,23.0,1-99,0,0,0,low,103,THB,0
6422,1891230,Hidden Tavern Top-Down 3D,game,0,0,3600.0,800+,0,0,6,low,103,THB,1
6423,438460,ARENA 3D,game,0,0,63.0,1-99,1,0,0,low,1,THB,0
6424,604230,Unlasting Horror,game,0,0,259.0,200-299,1,0,8,low,29,THB,0
6425,1427710,EmptyBottle,game,0,0,218.0,200-299,0,0,12,medium,2,THB,0
6426,812190,Miasma Caves,game,1,0,0.0,Free,1,1,0,low,1,FREE,0
6427,980640,Empire of Ember,game,0,0,319.0,300-499,1,0,36,high,7,THB,0
6428,1116100,BEETLES,game,0,0,69.0,1-99,0,0,16,medium,12,THB,0
6429,1189800,Bleeding Edge,game,0,0,379.0,300-499,0,1,10,medium,20,THB,0
6430,1240530,Dungeon Warriors,game,0,0,63.0,1-99,0,0,0,low,2,THB,0
6431,1245670,Blackstone Academy for the Magical Arts,game,0,0,135.0,100-199,0,0,10,low,1,THB,0
6432,1253110,System Invaders,game,1,0,0.0,Free,0,1,8,medium,1,FREE,0
6433,1262140,Rangok Skies,game,0,0,189.0,100-199,1,0,17,medium,15,THB,0
6434,1283000,Hi-Score Boi,game,0,0,45.0,1-99,0,0,70,very high,1,THB,0
6435,1307380,ISOLAND: The Amusement Park,game,0,0,63.0,1-99,0,0,9,low,10,THB,0
6436,1342340,MadGuns,game,1,0,0.0,Free,0,0,0,low,9,FREE,0
6437,1358030,Shooting Arena VR,game,0,0,219.0,200-299,0,0,16,medium,1,THB,0
6438,1382800,A Winding Path,game,0,0,115.0,100-199,1,0,25,medium,5,THB,0
6439,1389850,Digital Janitors,game,1,0,0.0,Free,0,0,18,medium,1,FREE,0
6440,1390370,Winds Rhapsody,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
6441,1400080,Pre-Strike,game,1,0,0.0,Free,0,0,17,medium,1,FREE,0
6442,1467060,Secrets of Magic 4: Potion Master,game,0,0,220.0,200-299,1,0,0,low,6,THB,0
6443,1475180,XPock,game,0,0,115.0,100-199,0,0,10,low,9,THB,0
6444,1511410,Grass Cutters Academy - Idle Game,game,1,0,0.0,Free,0,21,83,very high,1,FREE,0
6445,1512300,Quick Race,game,0,0,47.0,1-99,1,0,5,low,1,THB,0
6446,1517150,Vedelem: The Golden Horde,game,1,0,0.0,Free,0,0,31,high,1,FREE,0
6447,1518090,Freelancer Life Simulator: Prologue,game,1,0,0.0,Free,0,0,0,low,9,FREE,0
6448,1557100,Out Of The Shelter,game,1,0,0.0,Free,0,0,0,low,2,FREE,0
6449,1557230,Rabbit Riot,game,0,0,719.0,500-799,0,0,0,low,103,THB,1
6450,1738570,Taoist priest Yan,game,0,0,99.0,100-199,1,0,0,low,3,THB,0
6451,1820690,One Line,game,0,0,47.0,1-99,1,0,5,low,103,THB,0
6452,1830910,Cow Girls,game,0,0,23.0,1-99,0,1,24,medium,13,THB,0
6453,1839420,THE GAME,game,0,0,47.0,1-99,0,0,0,low,2,THB,0
6454,1853810,Blood Island,game,0,0,47.0,1-99,0,0,0,low,2,THB,0
6455,1963280,JAMPING FISH,game,0,0,63.0,1-99,0,0,14,medium,1,THB,0
6456,2146720,EON Fighter,game,0,0,135.0,100-199,1,0,49,high,7,THB,0
